id,title,sector_name,administrative_level,estimated_cost,investment_status,project_status
11845,Renforcement de capacités des jeunes du groupement TIBONA sur la production des plants de reboisement,Aménagement,KOUPAGOU-KORONTIÈRE,2166667,p,N
11844,Renforcement de capacités des jeunes du groupement TIBONA sur la production des produits maraîchers,Aménagement,KOUPAGOU-KORONTIÈRE,2166667,p,N
11927,Renforcement de capacités des jeunes du groupement TIMONKAGNIAGOU sur les techniques de production des produits maraichers,Aménagement,KOTOTOUGOU,2166667,p,N
11924,Renforcement de capacités des jeunes du groupement TISSEMASOUN sur les techniques de fabrication du composte organique,Equipement,KOTOTOUGOU,2166667,p,N
11923,Renforcement de capacités des jeunes du groupement TISSEMASOUN sur les techniques d’élevage des volailles,Aménagement,KOTOTOUGOU,2166667,p,N
12169,Renforcement de capacités des jeunes femmes de l'association TIBONA sur l'amélioration de la qualité de transformation du soja ; autre dérivés et dotation d'équipements,Lits de maternité et d’hospitalisation,TASSAYOTA,2166667,p,N
10769,Renforcement de capacités des jeunes filles sur l'entrepreneuriat,Equipement,LIMAFRANI,2166667,p,N
12542,Renforcement de capacités des jeunes pour l'apiculture,Infrastructure,SAKASSON-DITAMARI,2166667,p,N
12543,Renforcement de capacités des jeunes producteurs sur le sésame et le.soja,Aménagement,SAKASSON-DITAMARI,2166667,p,N
12544,Renforcement de capacités des jeunes sur la.maraichage,Aménagement,SAKASSON-DITAMARI,2166667,p,N
13691,Renforcement de capacités des maraichers,Aménagement,TCHOUMI-TCHOUMI,2166667,p,N
7546,Renforcement de capacités des maraîchers a travers la formation sur les itinéraires technique de production des légumes,Aménagement,BADÉKPAROU,2166667,p,N
4927,Renforcement de capacités des matériels pour la production des galette,Equipement,TIMTIM-BONGO,2166667,p,N
12301,Renforcement de capacités des membres du groupement de transformatrice  alimentaire sur la fabrication du jus et autres enseignants,Equipement,KOUDOGOU,2166667,p,N
11694,Renforcement de capacités des producteurs de maïs du groupement OTCHALSA surles techniques de fertilisation des sols,Aménagement,MANTCHARI,2166667,p,N
10339,Renforcement de capacités des producteurs sur les ITK de production de riz,Aménagement,TASSI-TÉDJI-BOULANGA,2166667,p,N
13614,Renforcement de capacités des techniques de fertilisation des sols,Equipement,KOUATIDABIRGOU,2166667,p,N
11292,Renforcement de capacités du comité d'entretien du marché de Sayakrou-Gah sur l'hygiène et l'assainissement,Blocs de latrines publiques modernes,SAYAKROU – GAH,2166667,p,N
6359,Renforcement de capacités du groupement de femme (anti sua) sur les techniques de transformations de soja en fromage,Aménagement,NASSY,2166667,p,N
6913,Renforcement de capacités du groupement de femmes ANTII SUA sur les techniques de transformation de soja en fromage karité en beurre et manioc en gari et ses dérivés,Aménagement,NANIN,2166667,p,N
6873,"Renforcement de capacités du groupement de femmes sur les techniques de transformation de soja en fromage, karité en beurre et ses dérivés",Aménagement,BOUGNANKOU,2166667,p,N
10577,Renforcement de capacités du groupement de femmes transformatrices de soja en fromages de soja sur les techniques de transformation et acquisition de matériels,Aménagement,KALÉ,2166667,p,N
10696,Renforcement de capacités du groupement de femmes transformatrices du noix de karité en beurre de karité,Atelier,WARA,2166667,p,N
6654,Renforcement de capacités du groupement de femmes transformatrices du riz paddy en riz étuvé,Aménagement,SANDILO,2166667,p,N
6655,Renforcement de capacités du groupement de femmes transformatrices du soja en fromage,Aménagement,SANDILO,2166667,p,N
10578,Renforcement de capacités du groupement d'éleveurs de petits ruminants et volailles sur les techniques d'élevage et acquisition de matériels,Aménagement,KALÉ,2166667,p,N
12332,Renforcement de capacités du groupement des femmes maraîchers sur le marichage et dotation de matériels,Aménagement,KOUWOTCHIRGOU,2166667,p,N
6675,Renforcement de capacités du groupement des femmes sur les techniques de transformation du riz paddy,Aménagement,GANDO-ALAFIAROU,2166667,p,N
12291,Renforcement de capacités du groupement des jeunes sur la fabrication des jus et fruits,Equipement,KOUDOGOU,2166667,p,N
11866,Renforcement de capacités du groupement des sages TIBOPOU sur la production des mangues de bonnes qualité,Lits de maternité et d’hospitalisation,KOUTAGOU,2166667,p,N
12540,Renforcement de capacités du groupement peulh dans la transformation du soja en fromage et équipements,Aménagement,SAKASSON-DITAMARI,2166667,p,N
11634,Renforcement de capacités du groupement TRIMON sur les techniques de nutrition et d'entretien des porcs pour une bonne productivité et dotation du matériels,Equipement,DIMANSOURI,2166667,p,N
3327,Renforcement de capacités e équipements des femmes pour la fabrication du savon,Atelier,ALITOKOUM,2166667,p,N
11320,Renforcement de capacités en élevage,Aménagement,KOUNTORI,2166667,p,N
11324,Renforcement de capacités en entrepreneuriat,Equipement,KOUNTORI,2166667,p,N
12272,Renforcement de capacités en matériels d'elevage au profit des éleveurs de vollailles de Koumatié,Aménagement,KOUMATIÉ,2166667,p,N
12273,Renforcement de capacités en matériels de transformation de soja au profit des femmes transformatrices de soja de Koumatié,Aménagement,KOUMATIÉ,2166667,p,N
12275,Renforcement de capacités en matériels de transformation du riz au profit des femmes transformatrices du riz de Koumatié,Aménagement,KOUMATIÉ,2166667,p,N
13595,Renforcement de capacités en techniques de fertilisation des sols,Equipement,KOUANDATA,2166667,p,N
7649,Renforcement de capacités en transformation,Equipement,TAKOU,2166667,p,N
5101,Renforcement de capacités et acquisition de compétences en micro finance au profit de femmes commerçantes,Equipement,FORMAGAZI,2166667,p,N
5063,Renforcement de capacités et acquisition de compétences pour les micro finance,Equipement,BATOULOU MOUNLA,2166667,p,N
5083,Renforcement de capacités et acquisition de compétences pour les micro finances,Equipement,DÉNDOUGOU,2166667,p,N
8060,Renforcement de capacités et acquisition de matériels à l'association des mécaniciens,Equipement,KABASSIRA,2166667,p,N
8159,Renforcement de capacités et acquisition de matériels à l'association de transformation du lait en fromage (Association féminin POTAL MEN,Equipement,BOUNDAROU,2166667,p,N
10678,Renforcement de capacités et acquisition de matériels au profit du groupement de production et vente de lait de vache,Equipement,WARA-GAH,2166667,p,N
8076,Renforcement de capacités et acquisition de matériels de fabrication de savon liquide pour le groupement Guibiri béni,Piste de desserte rurale,MADINA DE PRKOU1,2166667,p,N
8178,Renforcement de capacités et acquisition de matériels de fabrication du savon liquide et solide pour le groupement Nonsina,Piste de desserte rurale,KADÉRA,2166667,p,N
8177,Renforcement de capacités et acquisition de matériels de fabrication du soja en fromage pour l'association Nonsina,Aménagement,KADÉRA,2166667,p,N
8176,Renforcement de capacités et acquisition de matériels de fabrication du yaourt dèguè pour l'association Nonsina,Equipement,KADÉRA,2166667,p,N
3183,Renforcement de capacités et acquisition de matériels de maraîchage pour le groupement des maraîchers Sè- KALOUN,Aménagement,SAPAHA,2166667,p,N
8077,Renforcement de capacités et acquisition de matériels de transformation du savon boule pour le groupement Bakpèmaka,Piste de desserte rurale,MADINA DE PRKOU1,2166667,p,N
3210,Renforcement de capacités et acquisition de matériels pour la transformation de la noix de karité en beurre de karité à l’endroit du groupement des femmes MODJININ,Atelier,TAÏFA,2166667,p,N
8079,Renforcement de capacités et acquisition de matériels pour le groupement des coiffeuses,Equipement,MADINA DE PRKOU1,2166667,p,N
8078,Renforcement de capacités et acquisition de matériels pour le groupement des couturières,Equipement,MADINA DE PRKOU1,2166667,p,N
5042,Renforcement de capacités et acquisition d'équipements de couture au profit de femmes artisans,Equipement,BATOULOU,2166667,p,N
5140,Renforcement de capacités et acquisition d'équipements de couture au profit des femmes artisans,Equipement,ZOUNTORI,2166667,p,N
5122,Renforcement de capacités et acquisition d'équipements de couture au profit des femmes artisans,Equipement,SEHVESSI,2166667,p,N
5002,Renforcement de capacités et acquisition d'équipements de couture au profit des femmes artisans,Equipement,LÉMAN-BOGOU,2166667,p,N
5023,Renforcement de capacités et acquisition d'équipements de couture au profit des femmes artisans,Equipement,LÉMAN-MANDÈ,2166667,p,N
5027,Renforcement de capacités et acquisition d'équipements de couture au profit des jeunes artisans,Equipement,LÉMAN-MANDÈ,2166667,p,N
5103,Renforcement de capacités et acquisition d'équipements de couture au profit des jeunes artisans,Equipement,FORMAGAZI,2166667,p,N
5100,Renforcement de capacités et acquisition d'équipements de fabrication de produits cosmétiques (savonsolide et liquide),Piste de desserte rurale,FORMAGAZI,2166667,p,N
5082,Renforcement de capacités et acquisition d'équipements de fabrication de savon solide au profit de femmes transformatrice de savon,Piste de desserte rurale,DÉNDOUGOU,2166667,p,N
5024,Renforcement de capacités et acquisition d'équipements de l’Élevage au profit des femmes éleveurs de petits ruminants,Aménagement,LÉMAN-MANDÈ,2166667,p,N
5004,Renforcement de capacités et acquisition d'équipements de l’Élevage au profit des femmes éleveurs de petits ruminants,Aménagement,LÉMAN-BOGOU,2166667,p,N
5026,Renforcement de capacités et acquisition d'équipements de l’Élevage au profit des jeunes éleveurs de petits ruminants,Aménagement,LÉMAN-MANDÈ,2166667,p,N
5001,Renforcement de capacités et acquisition d'équipements de l’Élevage de volailles au profit de femmes éleveurs de volailles,Aménagement,LÉMAN-BOGOU,2166667,p,N
5007,Renforcement de capacités et acquisition d'équipements de l’évacuation des ordure ménagère au profit de la communauté,Equipement,LÉMAN-BOGOU,2166667,p,N
5021,Renforcement de capacités et acquisition d'équipements de l’hygiène et assainissement au profit de femmes,Blocs de latrines publiques modernes,LÉMAN-MANDÈ,2166667,p,N
5005,Renforcement de capacités et acquisition d'équipements de production de miel au profit de femmes productrice du miel,Aménagement,LÉMAN-BOGOU,2166667,p,N
5022,Renforcement de capacités et acquisition d'équipements de production de savon liquide et solide au profit de femmes productrice de savon,Piste de desserte rurale,LÉMAN-MANDÈ,2166667,p,N
5003,Renforcement de capacités et acquisition d'équipements de produit de savon au profit des femmes productrice de savon,Piste de desserte rurale,LÉMAN-BOGOU,2166667,p,N
5128,Renforcement de capacités et acquisition d'équipements de produit maraîchère au profit de jeunes agriculteurs,Aménagement,SEHVESSI,2166667,p,N
5123,Renforcement de capacités et acquisition d'équipements de produit maraîchère au profit des jeunes agriculteurs,Aménagement,SEHVESSI,2166667,p,N
5080,Renforcement de capacités et acquisition d'équipements de transformation de bais de karité au profit de femmes transformatrice de bais de karité,Atelier,DÉNDOUGOU,2166667,p,N
5121,Renforcement de capacités et acquisition d'équipements de transformation de bais de karité au profit de femmes transformatrice de bais de karité,Atelier,SEHVESSI,2166667,p,N
5139,Renforcement de capacités et acquisition d'équipements de transformation de l’arachide en galette au profit des femmes,Aménagement,ZOUNTORI,2166667,p,N
5060,Renforcement de capacités et acquisition d'équipements de transformation de savon solide et liquide au profit de femmes transformatrice de savon,Piste de desserte rurale,BATOULOU MOUNLA,2166667,p,N
5119,Renforcement de capacités et acquisition d'équipements de transformation de soja en formage au profit de femmes transformatrice de soja,Aménagement,SEHVESSI,2166667,p,N
5059,Renforcement de capacités et acquisition d'équipements de transformation de soja en formage au profit de femmes transformatrice de soja,Aménagement,BATOULOU MOUNLA,2166667,p,N
5099,Renforcement de capacités et acquisition d'équipements de transformation de soja et riz au profit de femmes transformatrice de soja,Aménagement,FORMAGAZI,2166667,p,N
5079,Renforcement de capacités et acquisition d'équipements de transformation de soja et riz au profit de femmes transformatrice de soja,Aménagement,DÉNDOUGOU,2166667,p,N
5039,Renforcement de capacités et acquisition d'équipements de transformation de soja et riz au profit de femmes transformatrice de soja,Aménagement,BATOULOU,2166667,p,N
5143,Renforcement de capacités et acquisition d'équipements de travail pour l’hygiène au profit de la communauté,Blocs de latrines publiques modernes,ZOUNTORI,2166667,p,N
5142,Renforcement de capacités et acquisition d'équipements maraîchère au profit des jeunes éleveurs,Aménagement,ZOUNTORI,2166667,p,N
